event_id,anonymous_session_id,workflow_stage,event_type,timestamp_bucket,consent_status,portal_version,event_source,created_at
EVT-0109266294E0,ANON-FB7D-D958,Login,COMPLETED,2026-08-18 08:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T08:05:40
EVT-888AE4C9582F,ANON-FB7D-D958,Start Claim,ENTERED,2026-08-18 08:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T08:05:40
EVT-872C6D3A8652,ANON-FB7D-D958,Start Claim,COMPLETED,2026-08-18 08:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T08:06:15
EVT-A0E07DD471FD,ANON-FB7D-D958,Claim Type,ENTERED,2026-08-18 08:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T08:06:15
EVT-8F8FB1628076,ANON-FB7D-D958,Claim Type,COMPLETED,2026-08-18 08:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T08:06:35
EVT-648F4711D82F,ANON-FB7D-D958,Claim Details,ENTERED,2026-08-18 08:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T08:06:35
EVT-8E6EC8ADB00F,ANON-FB7D-D958,Claim Details,COMPLETED,2026-08-18 08:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T08:07:09
EVT-75C1257D8E14,ANON-FB7D-D958,Document Upload,ENTERED,2026-08-18 08:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T08:07:09
EVT-E893F90217FC,ANON-FB7D-D958,Document Upload,ABANDONED,2026-08-18 08:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T08:08:22
EVT-E15B9ABBE844,ANON-7F2F-211F,Login,ENTERED,2026-08-10 21:00:00,UNKNOWN,v2.5-coexistence,web_claims_portal,2026-08-10T21:44:00
EVT-EE81924CC2F6,ANON-7F2F-211F,Login,COMPLETED,2026-08-10 21:00:00,UNKNOWN,v2.5-coexistence,web_claims_portal,2026-08-10T21:44:23
EVT-8CD6B1B61EFE,ANON-7F2F-211F,Start Claim,ENTERED,2026-08-10 21:00:00,UNKNOWN,v2.5-coexistence,web_claims_portal,2026-08-10T21:44:23
EVT-1427EF35D173,ANON-7F2F-211F,Start Claim,COMPLETED,2026-08-10 21:00:00,UNKNOWN,v2.5-coexistence,web_claims_portal,2026-08-10T21:45:10
EVT-EF77031DF38D,ANON-7F2F-211F,Claim Type,ENTERED,2026-08-10 21:00:00,UNKNOWN,v2.5-coexistence,web_claims_portal,2026-08-10T21:45:10
EVT-45B54B156C55,ANON-7F2F-211F,Claim Type,COMPLETED,2026-08-10 21:00:00,UNKNOWN,v2.5-coexistence,web_claims_portal,2026-08-10T21:45:23
EVT-20C4FC07F649,ANON-7F2F-211F,Claim Details,ENTERED,2026-08-10 21:00:00,UNKNOWN,v2.5-coexistence,web_claims_portal,2026-08-10T21:45:23
EVT-EBB769145AD0,ANON-7F2F-211F,Claim Details,COMPLETED,2026-08-10 21:00:00,UNKNOWN,v2.5-coexistence,web_claims_portal,2026-08-10T21:45:36
EVT-0CFF1C65BA15,ANON-7F2F-211F,Document Upload,ENTERED,2026-08-10 21:00:00,UNKNOWN,v2.5-coexistence,web_claims_portal,2026-08-10T21:45:36
EVT-2C58901A1FE7,ANON-7F2F-211F,Document Upload,ERROR,2026-08-10 21:00:00,UNKNOWN,v2.5-coexistence,web_claims_portal,2026-08-10T21:45:56
EVT-CDFD90875088,ANON-7F2F-211F,Document Upload,ABANDONED,2026-08-10 21:00:00,UNKNOWN,v2.5-coexistence,web_claims_portal,2026-08-10T21:46:11
EVT-9F9F25AA63B3,ANON-F5DA-4B43,Login,ENTERED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:05:00
EVT-E8431A42E841,ANON-F5DA-4B43,Login,COMPLETED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:05:25
EVT-9874F0263101,ANON-F5DA-4B43,Start Claim,ENTERED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:05:25
EVT-2D1047C6C1E9,ANON-F5DA-4B43,Start Claim,COMPLETED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:06:11
EVT-D418C23AE2FD,ANON-F5DA-4B43,Claim Type,ENTERED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:06:11
EVT-437AA5EB7BC5,ANON-F5DA-4B43,Claim Type,COMPLETED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:06:59
EVT-8201BC3C88A5,ANON-F5DA-4B43,Claim Details,ENTERED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:06:59
EVT-2AD116066BE6,ANON-F5DA-4B43,Claim Details,COMPLETED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:07:14
EVT-E788F7B47237,ANON-F5DA-4B43,Document Upload,ENTERED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:07:14
EVT-F8A84CFEC249,ANON-F5DA-4B43,Document Upload,COMPLETED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:07:57
EVT-EB9B5412AAF1,ANON-F5DA-4B43,Review,ENTERED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:07:57
EVT-C64621F21053,ANON-F5DA-4B43,Review,COMPLETED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:08:23
EVT-F3B6BA9F4131,ANON-F5DA-4B43,Submit,ENTERED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:08:23
EVT-ADE00FE8CD46,ANON-F5DA-4B43,Submit,COMPLETED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:09:18
EVT-7CA7703602ED,ANON-F5DA-4B43,Confirmation,ENTERED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:09:18
EVT-22F61A6B7983,ANON-F5DA-4B43,Confirmation,COMPLETED,2026-08-03 00:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T00:09:44
EVT-35C92073E0E2,ANON-D4C0-3A8D,Login,ENTERED,2026-08-21 17:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T17:29:00
EVT-C78F71DAF3E3,ANON-D4C0-3A8D,Login,COMPLETED,2026-08-21 17:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T17:29:46
EVT-CD8BDED2A04A,ANON-D4C0-3A8D,Start Claim,ENTERED,2026-08-21 17:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T17:29:46
EVT-6C9B49F2A99C,ANON-D4C0-3A8D,Start Claim,ABANDONED,2026-08-21 17:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T17:30:10
EVT-66F307B98455,ANON-4FF1-BEEE,Login,ENTERED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:32:00
EVT-397740DEC17E,ANON-4FF1-BEEE,Login,COMPLETED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:32:33
EVT-557EE2529DFF,ANON-4FF1-BEEE,Start Claim,ENTERED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:32:33
EVT-4A4D673CCD57,ANON-4FF1-BEEE,Start Claim,COMPLETED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:33:11
EVT-0F76AB4E469F,ANON-4FF1-BEEE,Claim Type,ENTERED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:33:11
EVT-498CB8621656,ANON-4FF1-BEEE,Claim Type,COMPLETED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:34:06
EVT-A48ADBDF83A1,ANON-4FF1-BEEE,Claim Details,ENTERED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:34:06
EVT-ED921D29A548,ANON-4FF1-BEEE,Claim Details,COMPLETED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:34:57
EVT-B02B4539CFB0,ANON-4FF1-BEEE,Document Upload,ENTERED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:34:57
EVT-03E798D586D8,ANON-4FF1-BEEE,Document Upload,COMPLETED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:35:42
EVT-E92314EF62BD,ANON-4FF1-BEEE,Review,ENTERED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:35:42
EVT-9D9B3959C05E,ANON-4FF1-BEEE,Review,COMPLETED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:36:34
EVT-ACD30BA756F7,ANON-4FF1-BEEE,Submit,ENTERED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:36:34
EVT-AECEFC7A7032,ANON-4FF1-BEEE,Submit,COMPLETED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:36:52
EVT-54C9C37F4B16,ANON-4FF1-BEEE,Confirmation,ENTERED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:36:52
EVT-AF72BF87FB58,ANON-4FF1-BEEE,Confirmation,COMPLETED,2026-08-18 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-18T14:37:08
EVT-5448C7A4452C,ANON-9BE0-CE39,Login,ENTERED,2026-08-20 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-20T14:45:00
EVT-18036A472CD8,ANON-9BE0-CE39,Login,COMPLETED,2026-08-20 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-20T14:45:13
EVT-157D7F979EF1,ANON-9BE0-CE39,Start Claim,ENTERED,2026-08-20 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-20T14:45:13
EVT-219030667756,ANON-9BE0-CE39,Start Claim,COMPLETED,2026-08-20 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-20T14:45:50
EVT-6F14F736315B,ANON-9BE0-CE39,Claim Type,ENTERED,2026-08-20 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-20T14:45:50
EVT-5C0090D0C245,ANON-9BE0-CE39,Claim Type,COMPLETED,2026-08-20 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-20T14:46:02
EVT-A12B03FFFA7A,ANON-9BE0-CE39,Claim Details,ENTERED,2026-08-20 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-20T14:46:02
EVT-4A75654FF24D,ANON-9BE0-CE39,Claim Details,COMPLETED,2026-08-20 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-20T14:47:01
EVT-210CB15B1991,ANON-9BE0-CE39,Document Upload,ENTERED,2026-08-20 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-20T14:47:01
EVT-9DE3E051F5B0,ANON-9BE0-CE39,Document Upload,ABANDONED,2026-08-20 14:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-20T14:47:36
EVT-C6481DCF3FBD,ANON-BEAB-C381,Login,ENTERED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:35:00
EVT-7CBA83970D07,ANON-BEAB-C381,Login,COMPLETED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:35:54
EVT-CDA2AEE8CF3B,ANON-BEAB-C381,Start Claim,ENTERED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:35:54
EVT-CFA505F792DB,ANON-BEAB-C381,Start Claim,COMPLETED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:36:38
EVT-C8DF5AD2A2C4,ANON-BEAB-C381,Claim Type,ENTERED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:36:38
EVT-9272042183D8,ANON-BEAB-C381,Claim Type,COMPLETED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:37:11
EVT-85384F042180,ANON-BEAB-C381,Claim Details,ENTERED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:37:11
EVT-EF6C92097E1B,ANON-BEAB-C381,Claim Details,COMPLETED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:37:30
EVT-78568928239F,ANON-BEAB-C381,Document Upload,ENTERED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:37:30
EVT-5CB38DBCA0BE,ANON-BEAB-C381,Document Upload,COMPLETED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:38:03
EVT-EDB0719EE609,ANON-BEAB-C381,Review,ENTERED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:38:03
EVT-C51AEDCBAE07,ANON-BEAB-C381,Review,COMPLETED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:39:03
EVT-41F4A1BAC258,ANON-BEAB-C381,Submit,ENTERED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:39:03
EVT-E5076C50143C,ANON-BEAB-C381,Submit,ABANDONED,2026-08-24 22:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-24T22:39:23
EVT-6A7565343261,ANON-82FD-660E,Login,ENTERED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:06:00
EVT-3AA5F3352EFC,ANON-82FD-660E,Login,COMPLETED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:06:25
EVT-DB23F13E5F5F,ANON-82FD-660E,Start Claim,ENTERED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:06:25
EVT-683874D4D6ED,ANON-82FD-660E,Start Claim,COMPLETED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:06:46
EVT-7FE8C52346A7,ANON-82FD-660E,Claim Type,ENTERED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:06:46
EVT-D85E81A868E0,ANON-82FD-660E,Claim Type,COMPLETED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:06:57
EVT-211A27C6FBAD,ANON-82FD-660E,Claim Details,ENTERED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:06:57
EVT-48953C7FDF88,ANON-82FD-660E,Claim Details,COMPLETED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:07:28
EVT-1C94EC721D86,ANON-82FD-660E,Document Upload,ENTERED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:07:28
EVT-5DA8B9563274,ANON-82FD-660E,Document Upload,COMPLETED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:08:20
EVT-A7D8717296F3,ANON-82FD-660E,Review,ENTERED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:08:20
EVT-06049C263859,ANON-82FD-660E,Review,COMPLETED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:08:45
EVT-89A1F9227D87,ANON-82FD-660E,Submit,ENTERED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:08:45
EVT-0CD13B66E893,ANON-82FD-660E,Submit,COMPLETED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:09:45
EVT-3440BC322ADD,ANON-82FD-660E,Confirmation,ENTERED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:09:45
EVT-65581AF13F10,ANON-82FD-660E,Confirmation,COMPLETED,2026-08-09 05:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-09T05:10:19
EVT-F055548ACC1A,ANON-C45F-FA05,Login,ENTERED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:52:00
EVT-F0074FB8952C,ANON-C45F-FA05,Login,COMPLETED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:52:24
EVT-7731C1AFAB6A,ANON-C45F-FA05,Start Claim,ENTERED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:52:24
EVT-3F086E7B251D,ANON-C45F-FA05,Start Claim,COMPLETED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:53:16
EVT-5F3E2E2C1A88,ANON-C45F-FA05,Claim Type,ENTERED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:53:16
EVT-3969189E7A89,ANON-C45F-FA05,Claim Type,COMPLETED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:53:47
EVT-75809492A109,ANON-C45F-FA05,Claim Details,ENTERED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:53:47
EVT-8F10CFF423B3,ANON-C45F-FA05,Claim Details,COMPLETED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:54:01
EVT-3363ECF1740F,ANON-C45F-FA05,Document Upload,ENTERED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:54:01
EVT-0D6864051EE4,ANON-C45F-FA05,Document Upload,COMPLETED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:54:52
EVT-D6551552D98C,ANON-C45F-FA05,Review,ENTERED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:54:52
EVT-FEB6F8593012,ANON-C45F-FA05,Review,COMPLETED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:55:45
EVT-588AFC67F81A,ANON-C45F-FA05,Submit,ENTERED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:55:45
EVT-FC700F7D5536,ANON-C45F-FA05,Submit,ABANDONED,2026-08-08 14:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-08T14:57:08
EVT-E9B707D869B7,ANON-10D9-CC5A,Login,ENTERED,2026-08-04 16:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-04T16:11:00
EVT-3B884BC22A89,ANON-10D9-CC5A,Login,COMPLETED,2026-08-04 16:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-04T16:11:37
EVT-574D1B484E41,ANON-10D9-CC5A,Start Claim,ENTERED,2026-08-04 16:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-04T16:11:37
EVT-796F4C9BB801,ANON-10D9-CC5A,Start Claim,COMPLETED,2026-08-04 16:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-04T16:12:37
EVT-16E5B4086E8B,ANON-10D9-CC5A,Claim Type,ENTERED,2026-08-04 16:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-04T16:12:37
EVT-898010F3279C,ANON-10D9-CC5A,Claim Type,COMPLETED,2026-08-04 16:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-04T16:13:25
EVT-B3558DCC7A57,ANON-10D9-CC5A,Claim Details,ENTERED,2026-08-04 16:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-04T16:13:25
EVT-8E8AB9AB50F5,ANON-10D9-CC5A,Claim Details,ABANDONED,2026-08-04 16:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-04T16:13:54
EVT-151237EA381D,ANON-F438-974B,Login,ENTERED,2026-08-14 02:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-14T02:12:00
EVT-3BE51890E579,ANON-F438-974B,Login,COMPLETED,2026-08-14 02:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-14T02:12:44
EVT-B6291553513A,ANON-F438-974B,Start Claim,ENTERED,2026-08-14 02:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-14T02:12:44
EVT-A1D9141DC7E5,ANON-F438-974B,Start Claim,COMPLETED,2026-08-14 02:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-14T02:13:41
EVT-93C36B6AB4DF,ANON-F438-974B,Claim Type,ENTERED,2026-08-14 02:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-14T02:13:41
EVT-82A45387DCEE,ANON-F438-974B,Claim Type,COMPLETED,2026-08-14 02:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-14T02:14:03
EVT-458205B98B40,ANON-F438-974B,Claim Details,ENTERED,2026-08-14 02:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-14T02:14:03
EVT-039140BA4DA7,ANON-F438-974B,Claim Details,COMPLETED,2026-08-14 02:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-14T02:14:17
EVT-5D0E011503D1,ANON-F438-974B,Document Upload,ENTERED,2026-08-14 02:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-14T02:14:17
EVT-4090C43A6470,ANON-F438-974B,Document Upload,ABANDONED,2026-08-14 02:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-14T02:15:12
EVT-EC25C04AE81F,ANON-D2A4-DAAC,Login,ENTERED,2026-08-22 11:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T11:46:00
EVT-1094BCAD4AF7,ANON-D2A4-DAAC,Login,COMPLETED,2026-08-22 11:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T11:46:54
EVT-4E6C8B8A0478,ANON-D2A4-DAAC,Start Claim,ENTERED,2026-08-22 11:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T11:46:54
EVT-CA4393FED347,ANON-D2A4-DAAC,Start Claim,COMPLETED,2026-08-22 11:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T11:47:12
EVT-0D80D7E99776,ANON-D2A4-DAAC,Claim Type,ENTERED,2026-08-22 11:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T11:47:12
EVT-2836B3365197,ANON-D2A4-DAAC,Claim Type,COMPLETED,2026-08-22 11:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T11:48:04
EVT-D8DCABC16294,ANON-D2A4-DAAC,Claim Details,ENTERED,2026-08-22 11:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T11:48:04
EVT-3B0155CE23AE,ANON-D2A4-DAAC,Claim Details,ABANDONED,2026-08-22 11:00:00,NOT_CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T11:48:41
EVT-86EABA90E773,ANON-4E94-DFAC,Login,ENTERED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:19:00
EVT-006BF2D24F6A,ANON-4E94-DFAC,Login,COMPLETED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:19:37
EVT-A57F9DEC9985,ANON-4E94-DFAC,Start Claim,ENTERED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:19:37
EVT-3CA789A515D1,ANON-4E94-DFAC,Start Claim,COMPLETED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:20:25
EVT-7A9CE57E70EB,ANON-4E94-DFAC,Claim Type,ENTERED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:20:25
EVT-DA342C838A1B,ANON-4E94-DFAC,Claim Type,COMPLETED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:21:04
EVT-D1989CEB6016,ANON-4E94-DFAC,Claim Details,ENTERED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:21:04
EVT-66B4595FFEF6,ANON-4E94-DFAC,Claim Details,COMPLETED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:21:57
EVT-0E18480E9AB4,ANON-4E94-DFAC,Document Upload,ENTERED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:21:57
EVT-7050AE63BD13,ANON-4E94-DFAC,Document Upload,COMPLETED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:22:57
EVT-B9466B02C19C,ANON-4E94-DFAC,Review,ENTERED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:22:57
EVT-F13683B0EAB1,ANON-4E94-DFAC,Review,COMPLETED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:23:49
EVT-68C912B964ED,ANON-4E94-DFAC,Submit,ENTERED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:23:49
EVT-078279966269,ANON-4E94-DFAC,Submit,COMPLETED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:24:31
EVT-F1DC5CE6B9A0,ANON-4E94-DFAC,Confirmation,ENTERED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:24:31
EVT-FC32C36D1AEF,ANON-4E94-DFAC,Confirmation,COMPLETED,2026-08-21 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-21T02:25:20
EVT-3DEB2678BE1A,ANON-88E6-AC91,Login,ENTERED,2026-08-31 15:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-31T15:43:00
